,Name,ReviewRate,ReviewTime,ReviewVisite,ReviewText,VoyageType,RoomRate,EmplacementRate,ServiceRate,HostelType
2487,chris M,4,il y a un an ,11/2021,Je n'ai pas séjourné à l'hôtel mais dîné au restaurant La Cantina : très bon rien à redire je recommande,,,,,23
2488,Michel DI FRANCO,5,il y a un an ,11/2021,Bonne ambiance et restaurant agréable malgré l' affluence mais les équipes sont rodées pour gérer le flux.,,,,,23
2489,Rocio Francisco,4,il y a un an ,11/2021,,,,,,23
2490,Miguel Angel Gonzalez,4,il y a un an ,11/2021,,,,,,23
2491,Nathalie DARDARD,5,il y a un an ,11/2021,Comme d habitude<br/>Tout a été parfait l accueil<br/>La propreté de la chambre<br/>La disponibilité des personnels<br/>Vraiment tout était parfait, Vacances ,5.0,5.0,5.0,23
2492,Gheorghe Chelu,5,il y a un an ,11/2021,(Traduit par Google) Super wow<br/>(Avis d'origine)<br/>Super woow,,,,,23
2493,Youyou Tshonde,5,il y a un an ,11/2021,J'y suis allée pour travailler.  Bonne équipe et surtout une ambiance très professionnelle,,,,,23
2494,Maxence Dubois,1,il y a un an ,11/2021,"Hôtel et personnel agréable,chambre propre mais pas trop de chauffage. La cantina est vraiment décevant pas beaucoup de choix et la nourriture est pas si bonne que ça, au petit déjeuner il n’y a pas grand chose non plus. Je conseil l’hôtel Cheyenne", Couple ,4.0,2.0,3.0,23
2495,Marc Hubschwerlin,4,il y a un an ,11/2021,,,,,,23
2496,Mauro Gambino,4,il y a un an ,11/2021,,,,,,23
2497,Abigaelle Wallois,5,il y a un an ,11/2021,Un week end féerique. 2 chambre communicante pour les enfants petit déjeuner et restaurant plus que parfait. A l année prochaine en espérant avoir la même chambre.,,,,,23
2498,Bernard Fiquemont,4,il y a un an ,11/2021,,,,,,23
2499,Emilie Ferreira,3,il y a un an ,11/2021,"Hôtel très agréable et propre . Seul bémol le petit déjeuner, nous avions pris les petits déjeuner mais 1er matin impossible d’atteindre le restaurant sans faire 1h30 d’attente alors que nous étions sur place à 7h45(décevant…. nous sommes donc partis déjeuner ailleurs)", Famille ,4.0,5.0,4.0,23
2500,Jerome Achard,4,il y a un an ,11/2021,,,,,,23
2501,Michael Bouchat,3,il y a un an ,11/2021,,,,,,23
2502,Gael Morgat,4,il y a un an ,11/2021,Très agréable et confortable<br/>Prêt du Parc a 10 min du Parc et 5 du Disney Village.( A pieds ),,,,,23
2503,ruben mendes,4,il y a un an ,11/2021,,,,,,23
2504,Jean Chevalier,5,il y a un an ,11/2021,"Très bon rapport qualité-prix , chambre propre et spacieuse",,,,,23
2505,mar go,1,il y a un an ,11/2021,Dommage pour la première fois je suis déçu par cet hôtel dont la chambre était sale au niveau de la salle de bain et pas de rideau de douche et distributeur de savon cassé, Vacances ,,,,23
2506,Dave Van Dessel,4,il y a un an ,11/2021,,,,,,23
2507,Edoardo Chiesa,4,il y a un an ,11/2021,,,,,,23
2508,Kevin Jardim,5,il y a un an ,11/2021,,,,,,23
2509,Valérie Gaudière,5,il y a un an ,11/2021,Très agréable propre je recommande,,,,,23
2510,anahoa rilana,5,il y a un an ,11/2021,Trop bien,,,,,23
2511,Lindsay Van den boorn,1,il y a un an ,11/2021,,,,,,23
2512,andydy supdi,4,il y a un an ,11/2021,La salle de bain un peu juste . Mais la chambre propre et génial,,,,,23
2513,Alexandre Beslot,4,il y a un an ,11/2021,"Superbe séjour, la chambre était vraiment superbe, on se retrouve plongé dans l’univers de cars! Le petit déjeuner est vraiment bien aussi!<br/>Le personnel est très agréable!<br/>Je recommande!",,,,,23
2514,Eric Piatek,5,il y a un an ,11/2021,"Juste assez pour passer une bonne nuit, après avoir bien marché au parc.<br/>Bonne literie.",,,,,23
2515,luc weris,4,il y a un an ,11/2021,"Professionnel, confortable, pas trop bruyant, bien organisé, personnel toujours aimable.",,,,,23
2516,Gilles BOD RANSON,5,il y a un an ,11/2021,,,,,,23
2517,Ηλιας Μπιλλινης,5,il y a un an ,11/2021,(Traduit par Google) Tous les détails sont bien contrôlés et la chambre très propre.<br/>(Avis d'origine)<br/>All the details are well controlled and the room extra clean.,,,,,23
2518,Françoise Vingert,5,il y a un an ,11/2021,,,,,,23
2519,Celine GUÉRIN,5,il y a un an ,11/2021,Hotel vraiment bien! Nous avions des chambres communicantes. Nous étions dans les premiers bâtiments derrière la réception. Le personnel très agréable et gentil . Je recommande !,,,,,23
2520,Mickaël Mazouz,1,il y a un an ,11/2021,Chauffage inexistant malgré l’avoir réglé sur 25 degrés. Résultat on a passé cette nuit hivernale dans le froid, Famille ,1.0,5.0,4.0,23
2521,July Julyy,2,il y a un an ,11/2021,Beaucoup beaucoup trop de monde je ne comprends pas le système de réservation si il y a encore plus de monde que d'habitude, Famille ,2.0,1.0,4.0,23
2522,michael uhlig,5,il y a un an ,11/2021,"(Traduit par Google) Le bon endroit où séjourner pour tous ceux qui veulent les courtes distances et le flair, mais qui ne veulent pas dépenser une fortune. Personnel super sympa, installations ok.<br/>(Avis d'origine)<br/>Die gute Übernachtungsmöglichkeit für alle, die zwar die kurzen Wege und das Flair haben wollen, aber kein Vermögen ausgeben möchten. Superfreundliches Personal, Ausstattung ok.",,,,,23
2523,ludovic leonardi,5,il y a un an ,11/2021,,,,,,23
2524,Juan Carlos Garcia,5,il y a un an ,11/2021,"(Traduit par Google) Spectaculaire, très bon, un des meilleurs de ma vie.....<br/>(Avis d'origine)<br/>Expectacular, muy buena, una de las mejores de mi vida.....",,,,,23
2525,T.E J,5,il y a un an ,11/2021,,,,,,23
2526,richard/melanie lecourtois,5,il y a un an ,11/2021,,,,,,23
2527,George Langford,3,il y a un an ,11/2021,,,,,,23
2528,Bonjour Monsieur,4,il y a un an ,10/2021,"Accueil et staff au top et très serviable, seul bémol, la mauvaise qualité des matelas pour dormir.", Vacances · Famille ,3.0,4.0,5.0,23
2529,Tristan Lambert,1,il y a un an ,11/2021,"Le personnel est pro et sympathique.<br/>Néanmoins, la chambre est dans un état inacceptable (poils dans la baignoire et dans la literie, tartre dans les wc et dans l’évier, taches de gras sur les meubles…). Je n’ai même pas osé dormir à l’intérieur du lit… Vraiment inacceptable au vu du prix !!!", Vacances ,1.0,3.0,3.0,23
2530,Gabriel Lembege,5,il y a un an ,11/2021,"Si on omet le fait que tous les services sont forcément plus cher chez Disney qu'ailleurs, l'hôtel est propre et vous met dans l'ambiance de Cars.",,,,,23
2531,Fred Delval,3,il y a un an ,11/2021,Chambre a revoir resto un peu cher,,,,,23
2532,Eloïse Manfredi,5,il y a un an ,11/2021,"Séjour du 5 au 8 novembre 2021, accueil agréable, chambre très jolie, rien à redire sur la propreté. La décoration est vraiment sympa, moi qui adore Cars j'étais contente ! Nous n'avons pas pris le petit-déjeuner donc pas d'avis sur le restaurant. Mention spéciale aux Cast members de la boutique de l'hôtel : Lucie (Lucille ou Lucile je n'ai pas réussi à bien voir son prénom) et Damien qui ont été d'une gentillesse incroyable avec nous. On y reviendra sans problèmes !!", Couple ,5.0,5.0,5.0,23
2533,Lesot-Basset Dominique,5,il y a un an ,11/2021,"Sublime hôtel, le personnels très sympathique, l'hôtel et adapté au personnel handicapés. Et à l'hôtel pour pouvez faire votre carte verte pour les personnes à mobilité réduite vous présente votre carte handicapés.<br/>Le petit déjeuner très copieux. Dans hôtel il y a une petite boutique, quand vous êtes dans le parc Disney et que vous a avis effectué des achats vous pouvez les faire livrer mes attention tout vos achats doit être envoyé Avant 15h et vous pourrez les récupérer dans la boutique de l'hôtel pas avant 20h au moins vous devais pas vous promener dans le parc avec tous vos achats. Je trouve se service tes bien.",,,,,23
2534,Michou jadot,5,il y a un an ,11/2021,Hôtel super top. On y passe de très bonne nuit. Petit déjeuner assez variés et en abondance. Très bon rapport qualité prix,,,,,23
2535,marjon warmoes,2,il y a un an ,11/2021,"(Traduit par Google) Lits durs très démodés et pas propres, le sol était sale et ça sentait le moisi dans les couloirs et la chambre, dommage pour ce que vous avez payé et après avoir été là pendant si longtemps à cause de la couronne, il pourrait être rafraîchi?<br/>(Avis d'origine)<br/>Harde bedden heel verouderd en niet proper de vloer was vies en het rook er muf in de gangen en kamer jammer voor wat je er voor betaald en na zo een lange tijd toe te zijn door corona mocht wel wat opgefrist worden 🙄", Famille ,1.0,3.0,2.0,23
2536,Ghislaine FAVORY,4,il y a un an ,11/2021,,,,,,23
2537,Sascha Westenfelder,5,il y a un an ,11/2021,,,,,,23
2538,Jürgen Schulte,4,il y a un an ,11/2021,"(Traduit par Google) Très petits lits, mais sinon rendus très cool. Entièrement dessiné en optique Cars.<br/>Seule la nourriture est extrêmement chère, le petit déjeuner au buffet à 21 euros par jour et par personne, et 32 ​​euros le soir.<br/>(Avis d'origine)<br/>Sehr kleine Betten, aber sonst ganz cool gemacht. Komplett in Cars Optik gezogen.<br/>Nur Essen ist extremst teuer, Frühstück vom Buffet für 21 Euro pro Tag und Person, und Abends 32 Euro.",,,,,23
2539,Quincy Arts,5,il y a un an ,11/2021,,,,,,23
2540,Edwin Prins,5,il y a un an ,11/2021,,,,,,23
2541,Vanessa Ceulemans,4,il y a un an ,11/2021,"(Traduit par Google) Très bon séjour, malgré l'affluence personnel super sympa. Chambres joliment décorées sur le thème des voitures. Dommage qu'il n'y ait pas assez de places de parking pour tous les clients de l'hôtel. On s'est aussi laissé 'berner' avec le chèque demi-pension : 96 euros payés pour un déjeuner fast-food au lieu de la valeur réelle de 46 euros.<br/>(Avis d'origine)<br/>Zeer goed verblijf, ondanks de drukte supervriendelijk personeel. Mooi ingerichte kamers in Cars-thema. Alleen jammer dat er onvoldoende parkeerplaats is voor alle hotelgasten. Ook hebben we ons laten 'bedotten' met de half pension voucher: 96 euro betaald voor een fast food lunch ipv de werkelijke waarde van 46 euro.",,,,,23
2542,Pascale Delpierre,3,il y a un an ,11/2021,Petit-déjeuner très bien mais la moquette des chambres pas très propre,,,,,23
2543,Yves FARAMIA,4,il y a un an ,11/2021,Hôtel très bien et suffisant pour se faire plaisir à disney. Les avantages et supplément financier des autres hôtel ne se justifie pas de mon point de vu.,,,,,23
2544,Mano Belland,4,il y a un an ,11/2021,,,,,,23
2545,Sado Majo,5,il y a un an ,11/2021,Excellent séjour ! Special mention pour Magali et ses collègues pour son accueil et son sourire, Vacances · Famille ,4.0,5.0,5.0,23
2546,Le Hintec Catherine,5,il y a un an ,11/2021,,,,,,23
2547,Jacques Losson,1,il y a un an ,11/2021,"Les prix y sont prohibitifs comme dans tous les hôtels Disney. Préférez de loin Staycity appart hôtel (navette gratuite vers le parc Disney) qui se trouve à peine plus loin que les hôtels Cheyenne ou Santa Fe, pour lesquels vous devez de tte façon prendrez une navette pour aller au Parc Disney.",,,,,23
2548,vanessa hernando,2,il y a un an ,11/2021,"Hôtel vieillot pour le prix je trouve que c'est abusé ils pourraient remettre les chambres au goût du jour mince on est à disneyland quand même.... les chambres sont assez petites, très mal insonorisées, les gens claquent les portes et s'en donnent à cœur joie. La prochaine fois je réserverai très très longtemps à l'avance pour être sûre de ne pas retourner dans cet hôtel. Sinon le personnel est vraiment accueillants, les agents sont très souriants il n'y a rien à redire et le restaurant "" la cantina"" alors là un buffet super varié et personnel au top.",,,,,23
2549,Cari Bou,3,il y a un an ,11/2021,"Flux de voyageurs bien gérés et services de qualité avec du personnel attentionné.<br/>Chambre vieillissante : impossible de clancher / verrouiller la salle de bain / toilettes, lit qui grince quand on y bouge, pas de porte serviette.<br/>Restaurant sympa avec du choix et tout y est bon, mais personnel moins sympathique et envahissant qui donne une impression de nous pousser à manger rapidement pour libérer la table.",,,,,23
2550,Alexander Rasinsch,5,il y a un an ,11/2021,,,,,,23
2551,Fabienne Villemant,5,il y a un an ,11/2021,Très bel hôtel... accueil du personnels (sécurité.salle réception) très bien un grand merci pour leur  gentillesse...la chambre était très propre rien  a dire  ..je reviendrai avec un grand plaisir. Merci merci, Vacances ,5.0,5.0,5.0,23
2552,olivier lefèvre,3,il y a un an ,11/2021,Très bien reçu et bien dormi,,,,,23
2553,Damien Oscorp,5,il y a un an ,11/2021,"Très satisfait de la chambre, propre et parfaite pour une nuit ou 2. Nous avons mangé le buffet de La Cantina, c était très bon et le personnel très gentil. Merci a l équipe de l hôtel.",,,,,23
2554,Björn Andersen,4,il y a un an ,11/2021,,,,,,23
2555,Heidi Delcampe,3,il y a un an ,11/2021,"Le parking près des chambres C est top. C est très propre. Par contre, 3 adultes + 1 bébé c est pas possible. C est trop petit. Le lit pliable pour le bébé n est absolument pas confortable, bébé n était vraiment pas bien mis. Un lit avec matelas aurait été mieux. Sinon le petit déjeuner très varié et le personnel très gentil",,,,,23
2556,moulay-hicham tounsi,5,il y a un an ,11/2021,Disney c'est vraiment cool oublier pas de réserver avant de venir à disney sinon vous rentrerais pas,,,,,23
2557,Karine vogrig,5,il y a un an ,11/2021,Très bon hôtel. L accueil fait à la clientèle est parfaite et réglé comme du papier à musique !. Le petit déjeuner est copieux avec du choix,,,,,23
2558,Christoph S.,1,il y a un an ,11/2021,"(Traduit par Google) Hôtel très simple mais correct. Nourriture vraiment mauvaise, extrêmement chère, immense salle à manger - comme dans une mauvaise cantine. Mieux vaut acheter le petit-déjeuner et le dîner dans l'une des boutiques de Disney Land<br/>(Avis d'origine)<br/>Hotel sehr einfach, aber ok. Essen wirklich schlecht, extrem teuer, riesiger Speisesaal - wie in einer schlechten Kantine. Besser Frühstück und Abendessen in einem der Geschäfte am Disney land kaufen",,,,,23
2559,Kristiaan Verdoes,4,il y a un an ,11/2021,,,,,,23
2560,David Faulkner,4,il y a un an ,11/2021,"(Traduit par Google) Chambres et TV/AV datés et fatigués, mais excellent petit déjeuner, service efficace et navette rapide pour Disneyland.<br/>(Avis d'origine)<br/>Rooms and TV/AV dated and tired, but great breakfast, efficient service, and a fast shuttle to disneyland.",,,,,23
2561,Malicia Meinl,5,il y a un an ,11/2021,"Un bien bel hôtel, déco amusante pour les plus grands fans de cars. Mon fils a adoré. Nous avons été très bien accueilli.",,,,,23
2562,Kiki Ait,5,il y a un an ,11/2021,Très bien top,,,,,23
2563,LIP-FOR-YOU COMPANY,4,il y a un an ,10/2021,"Pas mal du tout pour un 2*, la chambre familiale est certes basique mais l'accueil et la restauration sont très variés et bons.", Vacances · Famille ,3.0,5.0,5.0,23
2564,Audrey Steyls,5,il y a un an ,11/2021,,,,,,23
2565,Stef Verd,4,il y a un an ,11/2021,"(Traduit par Google) Belles chambres, très bon service et nourriture<br/>(Avis d'origine)<br/>Nice rooms , very good service and food",,,,,23
2566,Michel Ognissanti,3,il y a un an ,11/2021,,,,,,23
2567,Marie Cbn,1,il y a un an ,11/2021,"Hotel cher pour la qualité que l'on nous propose.<br/>Facile d'acces depuis le parc PAR CONTRE l'le petit déjeuné à 2 = 42€.<br/>J'ai bu du lait pourris. Je suis aller le signalé. On m'a fait attendre et m'a ramené quelqu'un d'autre.<br/>Celui-ci me demande où il était ce lait.<br/>Je le dirige.<br/>Puis plus rien.<br/>Pas un désolé, ni merci de nous avoir prévenue.<br/>En attendant j'ai un mal de coeur, je ne peux plus continuer à prendre mon petit dej.<br/>Je vais le signaler à la sortie, on me ramène de gérant.<br/>Je lui explique. On ne m'a pas apporté d'attention ni d'excuse ou quoi que ce soit, et pour le prix, ça pince.<br/>Il en avait strictement rien à faire, s'est rapidement excusé et au revoir.<br/>DEPLORABLE.<br/>Moi qui vient souvent, je ne remettrais plus les pieds au santa fé, du moins à leur petit déjeuner hors de prix.<br/>Le campanile  est largement mieux et la magie reste.<br/>Merci pour ce service inestimable Santa.", Vacances · Couple ,3.0,,,23
2568,Joana Santos,5,il y a un an ,11/2021,,,,,,23
2569,Franck Boussard,5,il y a un an ,10/2021,,,,,,23
2570,aurélie dupont,5,il y a un an ,10/2021,Super week-end 🥰,,,,,23
2571,Stark ONE (“Dark stark”),5,il y a un an ,10/2021,Hôtel au top,,,,,23
2572,Laura J,3,il y a un an ,10/2021,,,,,,23
2573,Stéphane Leduc,4,il y a un an ,10/2021,Chambre confortable et très propre personnelle très agréable,,,,,23
2574,susana hernandez,5,il y a un an ,10/2021,"(Traduit par Google) Un deux étoiles comme un trois et à l'intérieur du parc, vous ne marchez que 15 minutes et vous avez l'avantage de pouvoir entrer dans le parc 1h avant les autres. Lit très confortable et bon petit déjeuner. Totalement recommandé.<br/>(Avis d'origine)<br/>Un dos estrellas como un tres y dentro del parque, solo caminas 15 minutos y tienes la ventaja de poder entrar al parque 1 hora antes que los demás. Cama muy cómoda y desayuno correcto. Totalmente recomendable.",,,,,23
2575,Rossella Marras,3,il y a un an ,10/2021,Chambre petite pour 4 personnes. Vmc des toilettes très bruyant. Petit déjeuner assez variés. Dîner toujours pareil. Longue l'attente pour rentrer au restaurant même avec réservation. Personnels très agréables dans tous les services. Dommage qu'il y a quelqu'un très très lent... Pas mal,,,,,23
2576,Nicolas Biville,3,il y a un an ,10/2021,,,,,,23
2577,emmy emmi,4,il y a un an ,10/2021,"Hôtel bon rapport qualité-prix, sauf la restauration qui reste très cher. Pass pour la chambre d'hôtel qui ont oublié d'être activé, nous avons du attendre devant la porte de notre chambre avec 2 enfants à 21h30. Puis retourner à la réception pour les faire activer,oublie de leur part je précise. Petite compensation de 20€ pour le désagrément. Sinon le personnel est très aimable.",,,,,23
2578,ajeje brazorfz,5,il y a un an ,10/2021,"(Traduit par Google) Hôtel magnifique, propre et bien servi, personnel sympathique et professionnel, excellent petit déjeuner, la cave restaurant le top, vivement recommandé !<br/>(Avis d'origine)<br/>Hotel magnifico, pulito e ben servito , il personale cordiale e professionale , ottima colazione , ristorante la cantina il top, consigliatissimo!",,,,,23
2579,Jérôme Gourdin,5,il y a un an ,10/2021,,,,,,23
2580,Mélina Pochet,5,il y a un an ,10/2021,,,,,,23
2581,Célian Danthon (Célian2009),5,il y a un an ,01/2020,"top avec le thème ""cars"" j'adore, la nourriture était de très très bonne qualité. 🤩🤩🤩🤩🤩🤩",,,,,23
2582,Camille Anglade,4,il y a un an ,10/2021,,,,,,23
2583,Barbosa Jennifer,5,il y a un an ,10/2021,Un séjour au top !!! J'y retournerai sans hésiter. Propreté et confort de la chambre. Petit déjeuner varié et bon. Le personnel comme partout à Disney est adorable.<br/>Merci., Famille ,4.0,3.0,4.0,23
2584,Roz Butlet (“Rozzieraspberry”),5,il y a un an ,10/2021,(Traduit par Google) Chambres très compactes mais joliment décorées.<br/>Personnel de la réception très serviable<br/>*****<br/>(Avis d'origine)<br/>Rooms very compact but lovely decorated.<br/>Reception staff very helpful<br/>*****,,,,,23
2585,MWC Bongaerts,3,il y a un an ,10/2021,"(Traduit par Google) Les basiques de l'hôtel (obsolètes) dans des matelas concentrés et durs mais hygiéniques. Petit déjeuner raisonnable. m.n. les œufs brouillés et le bacon étaient souvent « froids ». Reste à bien faire. Ne vous attendez pas à de la haute cuisine. L'enregistrement, le contrôle QR, le pass magique se sont bien déroulés. Personnel amical.<br/>Le transfert au parc était bien organisé. Un bus circule 4 fois par heure et encore plus de bus sont passés aux heures de pointe.<br/>Le parc lui-même en valait plus que la peine. Si vous voulez découvrir le parc en toute tranquillité, il vous faut 3 jours.<br/>Inconvénient longs délais d'attente pendant les vacances d'automne. 60 minutes en moyenne.<br/>Le soir, les lignes sont plus courtes.<br/>(Avis d'origine)<br/>Hotel basics (verouderd) in gericht, harde matrassen maar wel hygienisch. Ontbijt redelijk. M.n. scrambled eggs en bacon waren vaak 'koud'. Rest goed te doen. Verwacht geen haute cuisine. Inchecken, QR check, magic pass gingen soepel. Vriendelijk personeel.<br/>Tranfers naar park was goed geregeld. 4 keer per uur rijd een bus en met de spits gingen nog meer bussen.<br/>Park zelf was meer dan de moeite waard.  Wil je rustig het park ontdekken heb je 3 dagen nodig.<br/>Nadeel in de herfstvakantie lange wachttijden. Gemiddeld 60 minuten.<br/>In de avond zijn de rijen korter.", Famille ,3.0,3.0,3.0,23
2586,MATHEW LEGBEDZE,5,il y a un an ,10/2021,,,,,,23
2587,Celia Bec,5,il y a un an ,10/2021,Trop bien..,,,,,23
2588,Mike Roberts,4,il y a un an ,10/2021,"(Traduit par Google) La chambre était basique mais avait l'air toute neuve, très propre, douche incroyable. Nous n'avons pas mangé au restaurant rien à redire<br/>(Avis d'origine)<br/>Room was basic but looked brand new, very clean, amazing shower. We didn't eat in the restaurant, no complaints",,,,,23
2589,Philippe Lorente,2,il y a un an ,10/2021,Il y a eu des travaux dans l'établissement qui ne se voit pas avec un peu de idées mettre une réplique de la voiture cars pour le reste rien n'a changer<br/>Domage.,,,,,23
2590,Nadine Brun,4,il y a un an ,10/2021,Chambre propre mais mal insonorisée literie confortable,,,,,23
2591,Fabien Chollet,4,il y a un an ,10/2021,,,,,,23
2592,Stéphane Pernelle,4,il y a un an ,10/2021,"L'hôtel est sympathique avec son thème ""Cars"". Le personnel gentil et disponible. Assez de choix au petit déjeuner et dîner. Mais certains plats au dîner n'étaient pas très bons. Il est difficile de trouver où se garer.",,,,,23
2593,Bianca Bouwer,4,il y a un an ,10/2021,(Traduit par Google) Buffet délicieux ! Chambres un peu vieillottes mais dans l'ensemble un bon séjour.<br/>(Avis d'origine)<br/>Heerijk buffet! Kamers beetje verjaard maar al met al prima verblijf.,,,,,23
2594,NATHALIE BOULBON,5,il y a un an ,10/2021,,,,,,23
2595,Priscilla Barbier,2,il y a un an ,10/2021,"J ai réservé au Santa fe c est le seul qu avez pas fait.<br/>Avec la navette très pratique et très rapide<br/>Le personnel très sympathique et agréable<br/>Le décor de la chambre super même si on aime pas forcément cars on l'a trouvé chouette.<br/>Par contre pour un hôtel qui vient de réouvrir ( nous sommes arrivés le lendemain de l ouverture), les joints de la salle de bain son moisis ainsi que des peintures abîmé... Ils n ont pas eu le temps de le faire?<br/>La literie n est pas top très mal dormi.<br/>Et l insonorisation on en parle ?<br/>On étend les gens faire pipi et plus.... On dirait qu on dors tous ds la mm pièce.<br/>C est sur je ne le ferais plus! Sur certaine date il est plus cher que le Sequoia lodgr ou mm prix que New port bay!!",,2.0,4.0,4.0,23
2596,Aurelio morales,4,il y a un an ,11/2021,"(Traduit par Google) J'ai réservé une chambre dans cet hôtel en novembre, nous devons prendre un médicament pour un de mes enfants et il doit faire froid, j'aimerais que quelqu'un m'informe s'il y a un plus petit ou un réfrigérateur dans la chambre ou s'il est Il est possible qu'il y ait un service à l'hôtel et qu'ils puissent stocker ce médicament pour moi pendant notre séjour et pouvoir le mettre tous les jours. Si quelqu'un pouvait m'aider je lui en serais reconnaissant<br/>(Avis d'origine)<br/>Tengo reservada una habitación en este hotel en Noviembre, tenemos que llevar una medicación para uno de mis hijos y ésta tiene que estar en frío, me gustaría que alguien me informase de si hay minorar o refrigerador en la habitación o si es posible que en el hotel haya algún  servicio y puedan guardarme esa medicación durante nuestra estancia y poder ponérsela todos los días. Si alguien pudiese ayudarme se lo agradecería",,,,,23
2597,Selim Brini,5,il y a un an ,10/2021,"Je donne une bonne note pas pour la chambre, niveau propreté pas terrible, mais côté restauration on a bien mangés c'était varié et bon (c'était les même plats durant notre séjour ) mais c'était bon.<br/>Aussi le personnel au top, acceuil, restaurant",,,,,23
2598,Gilles Vrevin,5,il y a un an ,10/2021,"L hôtel, le personnel et la nourriture sont top réellement. Notre week-end a été génial avec un personnel toujours à l écoute. Nous y retournerons sans aucun soucis",,,,,23
2599,sboket,1,il y a un an ,10/2021,(Traduit par Google) Très mauvais mais très mauvais les cartes ne fonctionnent pas c'est très loin de la réception et bien d'autres mauvais<br/>(Avis d'origine)<br/>Very bad but very bad the cards are not working its very far from reception and many others bad,,,,,23
2600,Ethan Chenouf,1,il y a un an ,10/2021,Les chambres petit pas assez de place les toilettes qui se fairme pas.et la baignoire pas assez de place,,,,,23
2601,Jesus Simo,5,il y a un an ,10/2021,,,,,,23
2602,Nana 'lein,4,il y a un an ,10/2021,"(Traduit par Google) Super confortable. Le soir, le paysage de l'hôtel s'étire dans un rouge chaleureux, les chambres sont très rangées, la douche est propre également et l'eau chauffe directement. Les lits sont également super confortables, mais plus pour les dormeurs mous.<br/>(Avis d'origine)<br/>Super gemütlich. Abends erstreckt sich die Hotel Landschaft in einem warmen Rot. Die Zimmer sind sehr ordentlich, Dusche auch sauber und das Wasser wird direkt warm. Betten sind auch super bequem, aber eher für weich Schläfer.",,,,,23
2603,Maria Troise,5,il y a un an ,07/2021,"(Traduit par Google) Un lieu magique, merveilleux, propre et avec une attention à chaque détail, spectaculaire<br/>J'y retournerai certainement et je recommande d'y aller<br/>(Avis d'origine)<br/>Un Posto  Magico, stupendo, pulito e curato ogni minimo dettaglio,spettacolare<br/>Ci ritornerò sicuramente è consiglio di andarci",,,,,23
2604,Dylan Giovanni Van Loggem,4,il y a un an ,06/2021,,,,,,23
2605,marcela pittnerova,5,il y a un an ,09/2019,"(Traduit par Google) L'hôtel se compose d'un grand nombre de bâtiments dans le style du conte de fées Cars ❤😍❤.<br/>Le personnel, comme partout à Disneyland et partout qui appartient au parc, est très agréable et poli.<br/>Dans le complexe, vous trouverez un restaurant et un coin enfants, un café Starbucks et un grand parking.<br/>À votre arrivée, si votre chambre n'est pas encore prête, vous pouvez utiliser la bagagerie gratuite et récupérer des cartes (une pour chaque personne) à la réception, qui servent de clé de chambre et de billet pour Disneyland et Disney Studios pendant toute la durée de votre séjour.<br/>Si vous n'avez pas de voiture, vous pouvez marcher, soit environ 15 minutes, ou vous pouvez utiliser le bus gratuit de la région, qui passe toutes les 20 minutes et le trajet jusqu'au parc prend environ 3 minutes.<br/>Il est permis de fumer uniquement dans la zone désignée entre la réception et la bagagerie.<br/>Il y a aussi une carte de l'ensemble du complexe.<br/>(Avis d'origine)<br/>Hotel se skládá  z velkého množství budov ve stylu pohádky Cars ❤😍❤.<br/>Personál, jako všude v Disneylandu a všude co k parku patří,je velice příjemný a zdvořilý.<br/>V komplexu najdete restauraci a dětský Koutek, Starbucks kafe a velké parkoviště.<br/>Při příjezdu, když ještě nemáte připravený pokoj můžete využít zdarma uložení kufrů a na recepci si vyzvednete karty (pro každého jednu), které slouží po celou dobu pobytu jako klíč k pokoji i jako vstupenka do Disneylandu a Disney studia.<br/>Kdo není autem, může jít pěšky,což je cca 15 min nebo v areálu může využít zdarma autobus, který jezdí každých cca 20 min a cesta do parku trvá cca 3 min.<br/>Kouřit se dá pouze na místě tomu určeném mezi recepci a uložnou kufrů.<br/>Tam je i mapa celého komplexu.",,,,,23
2606,Adam Pellé,5,il y a un an ,05/2021,,,,,,23
2607,eikel man,5,il y a un an ,05/2021,(Traduit par Google) C'est petit mais sympa<br/>(Avis d'origine)<br/>Het is klein maar fijn,,,,,23
2608,Connor Downs,5,il y a un an ,05/2021,"(Traduit par Google) Super hôtel économique. Cela n'a aucun sens de payer plus lorsque vous passez la majorité de votre journée dans le parc. Le petit déjeuner pourrait être plus agréable mais pour ce que vous êtes là, vous ne pouvez pas vous plaindre. J'ai toujours séjourné dans cet hôtel<br/>(Avis d'origine)<br/>Great budget hotel. Makes no sense to pay more when you spend majority of your day in the park. The breakfast could be nicer but for what you are there for you cannot complain. Have always stayed in this hotel",,,,,23
2609,Simonne Durand,5,il y a un an ,05/2021,service merveilleux!!!,,,,,23
2610,Auguste Carpy,3,il y a un an ,05/2021,C fermé ya rien à dire,,,,,23
2611,joao DIAS RAMOS,5,il y a un an ,05/2021,Rien a dire sue du bonheur,,,,,23
2612,Rogély JAILLET (WildTrek),4,il y a un an ,05/2019,"Une référence en matière d'hôtel Disney low-cost. On s'y sent bien ,les chambres bien thématisées. On pose la voiture à l'entrée, comme les soucis, puis on profite des avantages de l'hôtel (navette, Disney express, chambre double).<br/>Très calme, literie confortable, même si je préfère le Cheyenne, il est l'incontournable pour ceux qui ont un budget serré.", Solo ,4.0,4.0,4.0,23
