,Name,ReviewRate,ReviewTime,ReviewVisite,ReviewText,VoyageType,RoomRate,EmplacementRate,ServiceRate,HostelType
2920,Luisa Fernández Serrano,5,il y a 3 ans ,12/2019,,,,,,25
2921,José Julián Rodríguez Cordero,5,il y a 3 ans ,12/2019,,,,,,25
2922,Bibi Aarts,5,il y a 3 ans ,12/2019,,,,,,25
2923,ibrahima claude Konte,4,il y a 3 ans ,12/2019,Très beau aussi,,,,,25
2924,Romain Savignac,5,il y a 3 ans ,12/2019,,,,,,25
2925,Cäcilia Krauss-Hoeft,3,il y a 3 ans ,12/2019,"(Traduit par Google) Besoin de rénovation, extrêmement bruyant<br/>(Avis d'origine)<br/>Renovierungsbedürftig, extrem laut",,,,,25
2926,Alberto Santos,4,il y a 3 ans ,12/2019,(Traduit par Google) Il est bien situé et agréable<br/>(Avis d'origine)<br/>Está bien situado y agradable,,,,,25
2927,Essra Kaya,5,il y a 3 ans ,12/2019,Hotel sympa avec son style mais pas extraordinaire non plus mais sa position est avantageuse car plus proche du parc,,,,,25
2928,Tamara Sibilis,5,il y a 3 ans ,12/2019,,,,,,25
2929,Andreas L.,4,il y a 3 ans ,12/2019,,,,,,25
2930,Manue Mahieux,5,il y a 3 ans ,12/2019,Chambre très confortable .restaurant avec un  buffet avec du choix  et  délicieux. Parc eurodisney a proximité.  Navette toute les 15 minutes. Je recommande cette hôtel.,,,,,25
2931,Sandrine Raeppel,5,il y a 3 ans ,12/2019,,,,,,25
2932,P'tit Flo,5,il y a 3 ans ,12/2019,,,,,,25
2933,Ryan Cooper,5,il y a 3 ans ,12/2019,,,,,,25
2934,Lionel Baikrich (Yoyo),5,il y a 3 ans ,12/2019,,,,,,25
2935,Philippe Lorente,5,il y a 3 ans ,12/2019,Hôtel Seqoia reste le plus beau hôtel de Disney mérite bien une étoiles en plus,,,,,25
2936,Jean-François Jordan,5,il y a 3 ans ,12/2019,,,,,,25
2937,Tissou Tissou,5,il y a 3 ans ,12/2019,,,,,,25
2938,Anna Costa,4,il y a 3 ans ,12/2019,,,,,,25
2939,Olivier Cardot,5,il y a 3 ans ,12/2019,,,,,,25
2940,Dan Hughes,5,il y a 3 ans ,12/2019,(Traduit par Google) Des gens charmants et sympathiques et des chambres serviables sont bien chauffées et je le recommanderais<br/>(Avis d'origine)<br/>Lovely friendly people and helpful rooms are well heated and would recommend,,,,,25
2941,Jeroen van den Berg,4,il y a 3 ans ,12/2019,,,,,,25
2942,Horkins,5,il y a 3 ans ,12/2019,Hôtel toujours au top !!,,,,,25
2943,Christine Leadbetter,5,il y a 3 ans ,12/2019,"(Traduit par Google) Grande chambre, belle vue.<br/>(Avis d'origine)<br/>Large room, beautiful view.",,,,,25
2944,Pieter Limbourg,4,il y a 3 ans ,12/2019,,,,,,25
2945,Fabrizio Repetti,4,il y a 3 ans ,12/2019,,,,,,25
2946,edwin driesen,4,il y a 3 ans ,12/2019,,,,,,25
2947,moi moi,3,il y a 3 ans ,12/2019,Séjour au sequoia lodge dans l'ensemble correct. Attention au confort  Pas de chauffage la 1ere nuit dans de nombreuses chambres  . Des toilettes qui se bouchent tres vite si on utilise beaucoup de papiers.,,,,,25
2948,Ana Lopez,5,il y a 3 ans ,12/2019,(Traduit par Google) incroyable et magique<br/>(Avis d'origine)<br/>Increible y magico,,,,,25
2949,Stephanie Miralles,5,il y a 3 ans ,12/2019,,,,,,25
2950,Susana Pontaque,5,il y a 3 ans ,12/2019,,,,,,25
2951,Nicolas Lombard,4,il y a 3 ans ,12/2019,Hôtel chic et agréable. Le personnel est aux petits soins.,,,,,25
2952,Minerva Mcgonagall,4,il y a 3 ans ,12/2019,,,,,,25
2953,Alex Kenny,3,il y a 3 ans ,12/2019,"(Traduit par Google) Les chambres sont de bonne taille, les lits sont confortables. L'hôtel lui-même a vraiment besoin d'être rénové, les tapis et le papier peint montrent leur âge. La disposition a besoin d'une meilleure signalisation et le processus d'enregistrement prend beaucoup trop de temps et semble désorganisé.<br/>(Avis d'origine)<br/>Rooms are a good size, beds are comfortable. Hotel itself is badly in need of a refurbishment, carpets and wallpaper are showing their age. Layout needs better signage and the check in process takes far too long and seems disorganised.",,,,,25
2954,Rui Ferreira,5,il y a 3 ans ,12/2019,,,,,,25
2955,pierrick bellavia,2,il y a 3 ans ,12/2019,,,,,,25
2956,moto life,3,il y a 3 ans ,12/2019,En un mot . BOF,,,,,25
2957,Linda Lindou,4,il y a 3 ans ,12/2019,,,,,,25
2958,Maurîce Deneuville,1,il y a 3 ans ,12/2019,,,,,,25
2959,Jorge Gallego Manjarres,5,il y a 3 ans ,12/2019,,,,,,25
2960,mathilde egron,4,il y a 3 ans ,12/2019,,,,,,25
2961,Florent Dauby,5,il y a 3 ans ,12/2019,,,,,,25
2962,Antonio Teva,4,il y a 3 ans ,12/2019,"(Traduit par Google) Hôtel de charme, dont les chambres ont besoin d'être rénovées<br/>(Avis d'origine)<br/>Hotel con encanto,cuyas habitaciones van necesitando una reforma",,,,,25
2963,Antonios Kalaitzakis,4,il y a 3 ans ,12/2019,,,,,,25
2964,Morel Yves,4,il y a 3 ans ,12/2019,,,,,,25
2965,Antoine Toty,4,il y a 3 ans ,12/2019,,,,,,25
2966,Calum Fox,5,il y a 3 ans ,12/2019,,,,,,25
2967,Jordi Sbd,4,il y a 3 ans ,12/2019,,,,,,25
2968,Juliana Aubert,4,il y a 3 ans ,12/2019,,,,,,25
2969,Victor Silla,4,il y a 3 ans ,12/2019,,,,,,25
2970,Rafa Lopez,3,il y a 3 ans ,12/2019,"(Traduit par Google) La propreté n'est pas leur point fort, je ne dirais même pas que c'est un point sauf si c'est négatif. Etablissements très vétustes, hormis le plan d'eau récent. La meilleure chose est la proximité du parc Disney. Et des lits confortables et des chambres chauffées.<br/>(Avis d'origine)<br/>La limpieza no es su punto fuerte, ni si quiera diría que es un punto a menos que sea en negativo. Las instituciones muy anticuadas, menos la reciente zona de aguas. Lo mejor la cercanía al parque Disney. Y cómodas camas y habitaciones climatizada.",,,,,25
2971,Ch C,5,il y a 3 ans ,12/2019,Tres bonne acceuil personne a votre écoute et pres a vous rendre service.,,,,,25
2972,shane mc manus,2,il y a 3 ans ,12/2019,(Traduit par Google) Agréable et familial mais très cher<br/>(Avis d'origine)<br/>Nice family friendly but very expensive,,,,,25
2973,DAVID CARRILLO,5,il y a 3 ans ,12/2019,,,,,,25
2974,Esteban Cardenas Rebollo,4,il y a 3 ans ,12/2019,,,,,,25
2975,Elvira S.,3,il y a 3 ans ,12/2019,"(Traduit par Google) Un hôtel Disney normal. Bon service de bus gratuit et personnel sympathique, en septembre, ils parlaient tous parfaitement espagnol et étaient très gentils. Le thème des petits déjeuners très basiques et avec des gens comme s'ils le donnaient. Toujours des files d'attente.<br/>(Avis d'origine)<br/>Un hotel de Disney normal. Buen servicio de autobuses gratuitos y personal amable, en septiembre todos hablaban español perfectamente y muy agradables. El tema de desayunos muy básico y con gente como si lo regalaran. Siempre colas.",,,,,25
2976,Pascal Scharer,5,il y a 3 ans ,12/2019,,,,,,25
2977,jose alejandro,5,il y a 3 ans ,12/2019,(Traduit par Google) fantastique<br/>(Avis d'origine)<br/>fantastico,,,,,25
2978,Lou Cainry,4,il y a 3 ans ,12/2019,,,,,,25
2979,Graeme Rennie,4,il y a 3 ans ,12/2019,,,,,,25
2980,Verónica Crespo Perez,5,il y a 3 ans ,12/2019,,,,,,25
2981,Sonia Málaga,5,il y a 3 ans ,12/2019,(Traduit par Google) Impressionnant<br/>(Avis d'origine)<br/>Impresionante,,,,,25
2982,Francelina,3,il y a 3 ans ,12/2019,"Séjour du 29 novembre au 1er décembre 2019, très bel hôtel, personnel aux petits soins, petit-déjeuner complet concernant la chambre un peu vieillotte (niveau mobilier), pas de brosse à toilette mais appart ça très sympa !<br/>L'hôtel est super bien situé, à 2min à pied du Disney Village. Le cadre est chaleureux ce qui apporte quelque chose en plus surtout à l'approche de Noël, et nous avons eu la chance de croiser Mickey le matin en allant au petit-déjeuner 😁.", Couple ,3.0,5.0,5.0,25
2983,Paul Guillaumeau,3,il y a 3 ans ,12/2019,"Les partie communes sont superbes et le personnel toujours au  petit soins. Par contre les chambres commence à être plus que vieillotte, 1er soir chauffage en  panne au mois de Novembre. Problème réglé dès le lendemain après un coup de fil et pour finir chiffon qui sert au personnel de nettoyage oublié sous un oreiller... On a connu mieux à Disney.",,,,,25
2984,jonathan loviconi,4,il y a 3 ans ,12/2019,,,,,,25
2985,Dorien Soyez,4,il y a 3 ans ,12/2019,,,,,,25
2986,Guilhem DETRIE,4,il y a 3 ans ,10/2019,, Vacances · Couple ,4.0,5.0,4.0,25
2987,Munish Bansal,1,il y a 3 ans ,11/2019,"(Traduit par Google) Payez un supplément pour le thé / café dans la chambre, c'est le premier hôtel que j'ai trouvé en supplément pour cette installation. Pas de petit-déjeuner végétarien autre que du pain grillé et des haricots, tout le reste était pour les non-végétariens.<br/>(Avis d'origine)<br/>Pay extra for tea/coffee facility in the room, this is the first hotel which I found charge extra for this facility. No vegetarian breakfast other than toast and beans, everything else was for non vegetarian people.", Vacances · Famille ,3.0,3.0,2.0,25
2988,Ria Hoekstra,3,il y a 3 ans ,12/2019,,,,,,25
2989,Julien Verny,4,il y a 3 ans ,12/2019,,,,,,25
2990,Antonie Geerts (Toon),5,il y a 3 ans ,12/2019,(Traduit par Google) Très bon hôtel bon petit déjeuner et dîner<br/>(Avis d'origine)<br/>Zeer goed hotel goed ontbijt en diner,,,,,25
2991,Lou Lesna,4,il y a 3 ans ,05/2019,"Bon accueil, peu être un poil plus chaleureux mais sinon ça aller. La chambre est très bien et le repas très bon. Je n'ais rien à dire juste l'accueil plus chaleureux.",,,,,25
2992,Wayne Avery,4,il y a 3 ans ,12/2019,,,,,,25
2993,Oli Satat,5,il y a 3 ans ,12/2019,,,,,,25
2994,fred jacquin,4,il y a 3 ans ,12/2019,Super séjour passé ici,,,,,25
2995,Renaud Beaufort,5,il y a 3 ans ,12/2019,,,,,,25
2996,Loretta Gallo,5,il y a 3 ans ,12/2019,"(Traduit par Google) Personnel qualifié, gentillesse et courtoisie au top.<br/>(Avis d'origine)<br/>Personale qualificato, gentilezza e cortesia al top.",,,,,25
2997,Sylvia Gwilliam,3,il y a 3 ans ,12/2019,,,,,,25
2998,Nuria Sanchez Cuevas,4,il y a 3 ans ,12/2019,,,,,,25
2999,Dan Hargaard,5,il y a 3 ans ,12/2019,(Traduit par Google) Fantastique bar confortable avec feu dans la cheminée<br/>(Avis d'origine)<br/>Fantastisk hyggelig bar med ild i pejsen,,,,,25
3000,loic,5,il y a 3 ans ,12/2019,,,,,,25
3001,Chris Chapman,4,il y a 3 ans ,12/2019,,,,,,25
3002,Eliana Cappello,4,il y a 3 ans ,12/2019,"(Traduit par Google) Vous pouvez vous rendre au village Disney de cet hôtel en seulement 10 minutes à pied. Le personnel est très professionnel et serviable et la chambre était grande et confortable mais la salle de bain n'était pas très propre. Ils servent un petit déjeuner international mais les options végétaliennes sont très limitées (seulement des haricots et des pommes de terre).<br/>En général, je m'attendais à plus d'options végétaliennes dans toutes les installations des parcs.<br/>Une bonne expérience dans l'ensemble (sauf pour la partie nourriture). Nous allons certainement réserver des vacances dans cet hôtel.<br/>(Avis d'origine)<br/>You can get to the Disney village form this hotel in just 10 minutes walk. The personal is very professional and helpful and the room was big and comfortable  but the bathroom wasn't very clean. They serves international breakfast but the vegan options are very limited (only beans and potatoes).<br/>In general I was expecting more vegan options in all the facilities of the parks.<br/>A good experience overall (except for the food part). We will definitely book an holiday again in this hotel.",,,,,25
3003,Corinne Collette,5,il y a 3 ans ,12/2019,Très belle hôtel. Chambres nickel et spacieux. Piscine et jacuzzi au top,,,,,25
3004,nadia atta,3,il y a 3 ans ,11/2019,Manque de prise dans les chambres,,,,,25
3005,Connor,5,il y a 3 ans ,11/2019,(Traduit par Google) très bon service<br/>(Avis d'origine)<br/>Genial servicio,,,,,25
3006,murielvanbever@hotmail.com pieterchouchou,5,il y a 3 ans ,11/2019,"Hôtel cosy, personnel très accueillant",,,,,25
3007,Roska CoD (ItsReDo),5,il y a 3 ans ,11/2019,(Traduit par Google) Très beau et cool<br/>(Avis d'origine)<br/>Very beautiful and chill,,,,,25
3008,Oxana Yurchenko,5,il y a 3 ans ,11/2019,,,,,,25
3009,Pippi Langstrumpf,4,il y a 3 ans ,11/2019,,,,,,25
3010,Mirco Di Loreto,5,il y a 3 ans ,11/2019,,,,,,25
3011,Kevin CN,5,il y a 3 ans ,11/2019,,,,,,25
3012,kev Des,5,il y a 3 ans ,11/2019,,,,,,25
3013,Maud BOYER,5,il y a 3 ans ,11/2019,"Hôtel très confortable, restaurant très bon, et la piscine est top également !",,,,,25
3014,jurgen degraeve,5,il y a 3 ans ,11/2019,,,,,,25
3015,ANNABELLE,5,il y a 3 ans ,11/2019,Mon hôtel favoris avec cette ambiance de pierre apparentes et de sequoia qui entourent l'hôtel et les lodges. La piscine est top pour se détendre en famille ou entre amis. Excellent accueil à la réception et quel bonheur de rencontrer les personnages  le matin . Le petit déjeuner est copieux et parfait.,,,,,25
3016,Antoine Chambille,3,il y a 3 ans ,11/2019,,,,,,25
3017,Emma Lilley,5,il y a 3 ans ,11/2019,,,,,,25
3018,Adrián,5,il y a 3 ans ,11/2019,,,,,,25
3019,Yeesaur2007,4,il y a 3 ans ,11/2019,(Traduit par Google) Super surtout pour l'emplacement<br/>(Avis d'origine)<br/>Ottimo soprattutto per la posizione, Vacances ,4.0,5.0,3.0,25
3020,gavin hyde,5,il y a 3 ans ,11/2019,(Traduit par Google) Tellement sympathique et propre<br/>(Avis d'origine)<br/>So friendly and clean,,,,,25
3021,Sophie Vandeneuker,5,il y a 3 ans ,11/2019,Magnifique 😍,,,,,25
3022,Tina (“Anita D”),4,il y a 3 ans ,11/2019,,,,,,25
3023,Paola Corbacho Acedo,5,il y a 3 ans ,11/2019,(Traduit par Google) Confortable très propre belle collision parfaite le traitement exquis à 4 ou 5 minutes à pied du parc si vous prenez pornla lac est spectaculaire<br/>(Avis d'origine)<br/>Acogedor muy limpio bonito colida perfecta el trato exquisito  a 4 o 5 minitos del parque andando si coges pornla zona del lago es espectacular, Couple ,5.0,5.0,5.0,25
3024,María José Santaella González,5,il y a 3 ans ,11/2019,"(Traduit par Google) Cet hôtel est une résidence fantastique pour les visiteurs de Disneyland Paris. Son restaurant sert une cuisine très bonne et variée, des plats cuisinés et des spécialités françaises que vous appréciez parmi tant de hamburgers et de hot-dogs qui se trouvent dans le parc. L'hôtel se trouve à 10 minutes à pied du parc et à environ 8 minutes en bus (c'est gratuit) et son enclave est une belle forêt qui ravira tous les visiteurs. Je ne peux pas vous parler du prix car j'ai tout payé dans un pack mais ce n'était pas cher. Par contre les chambres sont grandes, confortables et très propres et chaleureuses. L'hôtel dispose d'une piscine chauffée ouverte jusqu'à 22h en hiver et d'un parking pour les clients arrivant en voiture ! J'ai adoré, son bar avec cheminée, sa boutique, son personnel de service, sa réception... si sympathique et aussi chaque matin un personnage de Disney visitait l'hôtel ! J'y retournerais certainement!<br/>(Avis d'origine)<br/>Este hotel es una fantástica residencia para los visitantes de Disneyland París. Su restaurante sirve una comida muy buena y variada, comida cocinada y especialidades francesas que agradeces entre tanta hamburguesas y perritos que hay por el parque. El hotel está a 10 minutos andando del parque y en bus (es gratis) a unos 8. Y su enclave es un precioso bosque que hará las delicias de cualquier visitante. De precio no os puedo decir porque lo pague todo en un pack pero no fue caro. Por otra parte las habitaciones son grandes, cómodas y muy limpias y calentitas. El hotel dispone de una piscina climatizada que abre hasta las 22h en invierno y también cuenta con parking para aquellos clientes que lleguen en coche! A mi me encantaron, su bar con chimenea, tienda, el personal de servicio, recepción... tan amable y además todas las mañanas un personaje Disney visitaba el hotel! Volvería sin duda!",,,,,25
3025,Eduardo C López,5,il y a 3 ans ,11/2019,"(Traduit par Google) Très bonne adresse rapport qualité prix distance parc. Quand je reviendrai, je reviendrai presque certainement dans celui-ci. Traitement très sympathique du personnel, le parc est à moins de 10 minutes à pied. La chambre était super, le matin il y avait toujours une poupée pour que les enfants prennent des photos. Ils prennent une photo de vous au cas où vous voudriez l'acheter et les membres de la famille prennent des photos de vous sans aucun problème. Bons dîners et bons petits déjeuners.<br/>(Avis d'origine)<br/>Muy buen sitio en relación calidad precio distancia parque. Cuando vuelva casi seguro que vuelvo a este. Trato muy amable del personal, el parque está a menos de 10 minutos andando. La habitación estupenda, por las mañanas siempre había un muñeco para que los niños se sacasen foto. Te hacen foto por si la quieres comprar y familiares te sacan fotos sin problemas. Buenas cenas y, buenos desayunos.",,,,,25
3026,Patrick Findewirth,5,il y a 3 ans ,11/2019,,,,,,25
3027,Antonio Lopez Valiente,5,il y a 3 ans ,11/2019,,,,,,25
3028,Matthieu Charigny,4,il y a 3 ans ,11/2019,,,,,,25
3029,Hendrik Wietze de Haan,5,il y a 3 ans ,11/2019,,,,,,25
3030,Monik SAMSON,5,il y a 3 ans ,11/2019,,,,,,25
3031,Sergio Fuentes Felez,3,il y a 3 ans ,11/2019,,,,,,25
3032,Sandrine Labbe Vendeur,5,il y a 3 ans ,11/2019,,,,,,25
3033,Domenico Andaloro,5,il y a 3 ans ,11/2019,,,,,,25
3034,Juani Bustos,5,il y a 3 ans ,11/2019,,,,,,25
3035,Christopher B.,5,il y a 3 ans ,04/2019,Le plus bel hôtel Disney pour moi. Juste magnifique., Amis ,4.0,5.0,5.0,25
3036,Florian B.,5,il y a 3 ans ,11/2019,"Un cadre magnifique, une atmosphère vraiment particulièr, les chambres et suites sont spacieuses, propre et agréablement décorées. La piscine est vraiment idéale avec des enfants.<br/>Un des hôtels Disneyland a faire au moins une fois.",,,,,25
3037,Ben Fort,3,il y a 3 ans ,11/2019,,,,,,25
3038,xavier dehon,3,il y a 3 ans ,11/2019,Pas top,,,,,25
3039,Jessica Piqueras,5,il y a 3 ans ,11/2019,"(Traduit par Google) C'est l'un des 5 hôtels qui se trouvent dans la zone des parcs, à 5 minutes du village Disney et 10 du parc, il est immense mais cosy à la fois, buffet varié, bon service, bref, totalement recommandé !<br/>(Avis d'origine)<br/>Es uno de los 5 hoteles que se encuentran en la zona de los parques, a 5 min de Disney village y 10 del parque, es enorme pero acogedor a la vez, buffet variado, buena atención, en fin, totalmente recomendable!!",,,,,25
3040,Kenn Laursen,3,il y a 3 ans ,11/2019,(Traduit par Google) Un endroit vraiment confortable avec des chambres d'hôtel correctes et une belle piscine .. vaut vraiment le détour ..<br/>(Avis d'origine)<br/>Et rigtig hyggeligt sted med ok hotel værelser og en dejlig pool.. bestemt et besøg værd..,,,,,25
3041,Ana López,5,il y a 3 ans ,11/2019,,,,,,25
3042,Richard DERVELLOIS,5,il y a 3 ans ,11/2019,L'hôtel est vraiment chaleureux. Tout y est pour passer un merveilleux séjour.<br/>Une mention spéciale à tout le personnel qui a été aux petits soins...,,,,,25
3043,Armando Casado Capdevila,5,il y a 3 ans ,11/2019,,,,,,25
3044,Sideways Action,5,il y a 3 ans ,11/2019,"(Traduit par Google) Vraiment apprécié de séjourner au séquoia, des chambres confortables, ainsi qu'un super bar qui a été rendu encore meilleur par Chris le barman qui était un hôte formidable.<br/>(Avis d'origine)<br/>Really enjoyed staying at the sequoia, comfortable rooms, along with a Great Bar which was made all the better by Chris the barman who was a hreat host.",,,,,25
3045,jessica chauveau,5,il y a 3 ans ,11/2019,,,,,,25
3046,Gwen B,3,il y a 3 ans ,11/2019,"Correct ! Accueil super ! Personnel sympa, chaleureux ! Au bar de l'hôtel se mettre un peu plus de pression, et être moins mou. Et lorsque vous consommez, bien recompter la monnaie qu'on vous a rendu. Et oui l'erreur est humaine, mais de la à rendre la monnaie sur 10€,alors qu'on vous a donné un billet de 20€...Les chambres sont propres mais font vieillotes. C'est sur que c'est pas l'hôtel du parc!Donc bon un peu déçu niveau déco. Parcontre j'ai vraiment apprécié le ptit déjeuner, mais toujours pareil, un monde fou. Et la, ce qui est inadmissible c'est que certains clients prennent vraiment le perso pour des chiens ! Un peu de respect pour eux svp! C'est pas compliqué de laisser une table pré ranger afin qu'ils libèrent des places au plus vite pour les autres clients qui arrivent derrière.Je pense que c'est plus appréciable pour tout le monde. Accès très rapide aux parcs, à pied.Ce qui permet une petite virée au Disney village en plus. Sinon il y a des navettes à votre disposition. Mais il faut attendre.",,,,,25
3047,Bi Comercial,3,il y a 3 ans ,11/2019,,,,,,25
3048,Didier Sangnier,5,il y a 3 ans ,11/2019,Très bien super hôtel Disneyland sérieux propre je vous le conseil,,,,,25
3049,Anne-Marie Evans,5,il y a 3 ans ,11/2019,,,,,,25
3050,Fabrice Dauenhauer,5,il y a 3 ans ,11/2019,Très très bien,,,,,25
3051,arnaud poulmaire,5,il y a 3 ans ,11/2019,,,,,,25
3052,Michel Moesbergen,5,il y a 3 ans ,11/2019,,,,,,25
3053,Elodie Lyardet,1,il y a 3 ans ,11/2019,"Bonjour<br/>J ai séjourné au sequoia Lodge comme tout les an depuis plusieurs années .<br/>Je suis vraiment déçu cette année j ai été vraiment mal reçu nous avons eu tapage nocturne jusque 2h du matin pour cause de séminaire, la tv au plus fort ne couvrait même pas le bruit sans compter les laser qui éclairaient la chambre .nous avons informé la réception qui nous a dit que sa s arreterai pour 23h et que l ont aurait un geste commercial le lendemain.<br/>Le lendemain la seul proposition c etait de nous laisser la chambre 1h de mieux ou une carte vip pour 2 attractions hors mi étant handicapé j ai la même chose avec ma carte prioritaire.<br/>Du coup on ma fait attendre 1h pour rien juste en me disant vous verrez avec votre agence de voyage.<br/>Une suite en golden forest .<br/>Un moment d d'économie pour que la magie de Disney sois détruit par le manque d etre commercial et respectueux  avec ses clients .<br/>On es si peut considérer  vraiment déçu.<br/>On a du quitter le parc plutôt car ma maladie avec le manque de sommeil  j ai eu le droit a une crise .<br/>Mon séjour a été tout sauf magique .<br/>Inadmissible pour un hotel de ce standing d avoir la musique a fond jusque 1h30 du matin ...", Vacances ,4.0,4.0,1.0,25
3054,Harry,3,il y a 3 ans ,11/2019,,,,,,25
3055,La Tête en l'Air,5,il y a 3 ans ,11/2019,,,,,,25
3056,jessica peters,4,il y a 3 ans ,11/2019,,,,,,25
3057,Christina Davies,5,il y a 3 ans ,11/2019,,,,,,25
3058,Simone Solomon,5,il y a 3 ans ,11/2019,,,,,,25
3059,Rosana Hernandez,3,il y a 3 ans ,11/2019,"(Traduit par Google) Hôtel près du parc Disney avec chambres spacieuses, petit-déjeuner buffet et grande variété de plats. Aires de jeux communes pour les enfants et piscine couverte. En plus de faire du shopping dans l'hôtel.<br/>Aspect vieillot et longs couloirs pour accéder à la chambre, la propreté de la salle de bain pourrait être améliorée. Mon fils aîné dit que la pièce sent le vomi.<br/>Les lits sont spacieux et confortables.<br/>(Avis d'origine)<br/>Hotel cercano al parque disney con habitaciones amplias, buffet de desayuno y comida con gran variedad. Zonas comunes de juegos para niños y piscina cubierta. Además de tienda en el hotel.<br/>Aspecto anticuado y largos pasillos para acceder a la habitación, la limpieza del baño puede ser mejorable. Mi hijo mayor dice que la habitación huele a vómito.<br/>Las camas son amplias y cómodas.",,,,,25
3060,Derry Donovan,5,il y a 3 ans ,11/2019,,,,,,25
3061,Christian Gerard,3,il y a 3 ans ,11/2019,"Trés moyen dans cet hotel, la chambre est vaste, le lit est  correcte, par contre des ampoules très  faible et  mobilier vieillot.<br/>Pas de petite attention dans la chambre.<br/>Pas de prise electrique dans la salle de bain.<br/>La TV presque inaudible,  je pense que les chambres sont mal isolées  et le son est baissé au maximum .", Couple ,3.0,3.0,3.0,25
3062,Benoît G.,4,il y a 3 ans ,11/2019,"Avis sur le Restaurant du Séquoia Loge :<br/>Buffet à volonté : pas mal de petit plat, nous avons également eu le droit à de la raclette mais dommage qu’il y est trop de monde et que le fromage n’est pas de goût!! Est ce pour plaire d’avantage aux étranges??",,,,,25
3063,Mr.Madness Folie,3,il y a 3 ans ,11/2019,,,,,,25
3064,Frederic Martin,5,il y a 3 ans ,11/2019,,,,,,25
3065,Miguel Angel Guerrero Marin,2,il y a 3 ans ,11/2019,,,,,,25
3066,san san,5,il y a 3 ans ,11/2019,,,,,,25
3067,M Brocc,4,il y a 3 ans ,11/2019,,,,,,25
3068,Marien Perrot,4,il y a 3 ans ,11/2019,,,,,,25
3069,David Rodriguez,3,il y a 3 ans ,11/2019,(Traduit par Google) Bon service du personnel.<br/>(Avis d'origine)<br/>Buen servicio del personal.,,,,,25
3070,Mercedes Saez,5,il y a 3 ans ,11/2019,"(Traduit par Google) Bon emplacement, chambre propre, personnel aimable ....<br/>(Avis d'origine)<br/>Good location, clean room, kind Staff....",,,,,25
3071,Maria Jose Varo Redondo,4,il y a 3 ans ,11/2019,(Traduit par Google) Cheminée spectaculaire pour boire un verre<br/>(Avis d'origine)<br/>Chimenea espectacular para tomar algo,,,,,25
3072,Nathalie Noel,4,il y a 3 ans ,11/2019,"On était au Golden Forrest lounge. C'est un cran au dessus du Séquoia Lodge, je trouve.  Chambre agréable et personnel au top. A refaire.",,,,,25
3073,Heide-sabine Hoffmann,5,il y a 3 ans ,11/2019,,,,,,25
3074,J0celyne Le Quere,5,il y a 3 ans ,11/2019,Très bien .belles chambres ...confort .tout y est .,,,,,25
3075,Apostolos Kountis,4,il y a 3 ans ,11/2019,,,,,,25
3076,Nistroy 9,4,il y a 3 ans ,11/2019,,,,,,25
3077,Michael Torikian,4,il y a 3 ans ,11/2019,Très bon hôtel emplacement réception courtoisie restaurant Bar rien à dire digne d’un 3 étoile voir plus.<br/>Le point négatif la sale de bain à rénover absolument c’est dommage il est pas digne du reste aujourd’hui les chambres du Cheyenne hôtel sont mieux., Couple ,4.0,5.0,5.0,25
3078,Sandy K.,5,il y a 3 ans ,08/2018,, Vacances · Couple ,5.0,5.0,5.0,25
3079,Sian Perrett,5,il y a 3 ans ,11/2019,,,,,,25
3080,Joffrey Hilpipre,5,il y a 3 ans ,11/2019,,,,,,25
3081,Gérald SILVESTRE,5,il y a 3 ans ,11/2019,,,,,,25
3082,Paolo Signorelli,3,il y a 3 ans ,11/2019,,,,,,25
3083,Miguel Angel Hornillos,5,il y a 3 ans ,11/2019,,,,,,25
3084,Claire Jones,3,il y a 3 ans ,11/2019,"(Traduit par Google) J'ai adoré cet hôtel mais malheureusement, le personnel semble extrêmement misérable et désagréable. Pourquoi travailler pour Disney si vous n'êtes pas prêt à au moins sourire.<br/>(Avis d'origine)<br/>Loved the hotel but unfortunately the staff seem extremely miserable and rude..  why work for Disney if you arent prepared to at least smile.",,,,,25
3085,Delphine Pireau,2,il y a 3 ans ,07/2019,Chambres à rénover en urgence, Vacances · Solo ,2.0,4.0,5.0,25
3086,Marta Orensanz,5,il y a 3 ans ,11/2019,(Traduit par Google) Bons professionnels en charge de cet hôtel.<br/>(Avis d'origine)<br/>Buenos profesionales a cargo de este hotel., Vacances ,5.0,5.0,5.0,25
3087,Julien Cour,5,il y a 3 ans ,11/2019,Tout simplement super,,,,,25
3088,Marta,5,il y a 3 ans ,11/2019,,,,,,25
3089,emma bayona martínez,5,il y a 3 ans ,10/2019,(Traduit par Google) Ambiance agréable et personnel très sympathique et à l'écoute<br/>(Avis d'origine)<br/>Ben ambientat i el personal molt amable i atent,,,,,25
3090,Isabel Garcia Lopez,5,il y a 3 ans ,11/2019,(Traduit par Google) Génial. Je me sens au Canada<br/>(Avis d'origine)<br/>Impresionante. ME SIENTO EN CANADA,,,,,25
3091,Cedric Dumonceau,5,il y a 3 ans ,11/2019,Très chouette accueil et l'ambiance à l'hôtel a rencontré nos attentes...,,,,,25
